"mapping_rate","sequencing_depth","frip","frac_open","mt_content","uniq_frags","dup_level","batch","total_features_by_counts","log10_total_features_by_counts","total_counts","log10_total_counts","pct_counts_in_top_50_features","pct_counts_in_top_100_features","pct_counts_in_top_200_features","pct_counts_in_top_500_features","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","qc_exclude","is_cell_control","total_features_by_binary_exprs","log10_total_features_by_binary_exprs","total_binary_exprs","log10_total_binary_exprs","pct_binary_exprs_in_top_50_features","pct_binary_exprs_in_top_100_features","pct_binary_exprs_in_top_200_features","pct_binary_exprs_in_top_500_features","total_features","log10_total_features","pct_binary_exprs_top_50_features","pct_binary_exprs_top_100_features","pct_binary_exprs_top_200_features","pct_binary_exprs_top_500_features",".cluster_5","dpt_cardiac","dpt_endo","dpt_cl3","dpt_cl3_cl5","dpt_cl4"
"E9.5_CPC_p2_021",94.44,433283,0.579239,0.12279,0.035468,30784,0.916036,"E9.5",10580,4.02452671438715,36923,4.56730874229508,11.1339815291282,12.8727351515316,15.8816997535412,23.0858814289196,11.1339815291282,12.8727351515316,15.8816997535412,23.0858814289196,"pass",FALSE,10239,4.01029995663981,10239,4.01029995663981,0.488328938372888,0.976657876745776,1.95331575349155,4.88328938372888,10239,4.01029995663981,0.488328938372888,0.976657876745776,1.95331575349155,4.88328938372888,"5",NA,2.79839914963157,NA,0.94313227203222,NA
"E9.5_CPC_p2_101",96.77,592492,0.674595,0.201805,0.035443,47489,0.908667,"E9.5",17394,4.24042443308361,66368,4.82196527405678,7.44485294117647,8.62313162970106,10.7099807135969,15.8434787849566,7.44485294117647,8.62313162970106,10.7099807135969,15.8434787849566,"pass",FALSE,16724,4.22336612643986,16724,4.22336612643986,0.298971537909591,0.597943075819182,1.19588615163836,2.98971537909591,16724,4.22336612643986,0.298971537909591,0.597943075819182,1.19588615163836,2.98971537909591,"3",NA,NA,0.654280772732703,0.619057411126972,NA
"E9.5_CPC_p2_245",97.4,400729,0.637236,0.154224,0.038551,33120,0.906099,"E9.5",13292,4.12362300475127,43872,4.6421973321232,7.97547410649161,9.37272064186725,11.7911196207148,17.7334062727936,7.97547410649161,9.37272064186725,11.7911196207148,17.7334062727936,"pass",FALSE,12803,4.10734566547209,12803,4.10734566547209,0.390533468718269,0.781066937436538,1.56213387487308,3.90533468718269,12803,4.10734566547209,0.390533468718269,0.781066937436538,1.56213387487308,3.90533468718269,"3",NA,NA,0.235248444063317,0.279541391927024,NA
"E9.5_CPC_p2_079",97.01,455650,0.662129,0.170069,0.05489,36623,0.90526,"E9.5",14657,4.16607471735708,51273,4.7098971990508,10.3290230725723,11.5284847775632,13.7050689446687,19.23039416457,10.3290230725723,11.5284847775632,13.7050689446687,19.23039416457,"pass",FALSE,14132,4.1502343589579,14132,4.1502343589579,0.35380696292103,0.707613925842061,1.41522785168412,3.5380696292103,14132,4.1502343589579,0.35380696292103,0.707613925842061,1.41522785168412,3.5380696292103,"1",1.41844572362185,NA,NA,NA,1.26150875316328
"E9.5_CPC_p2_244",96.89,269248,0.648531,0.097817,0.029431,21139,0.910907,"E9.5",8427,3.92572452693606,28223,4.45061856345173,7.18562874251497,9.10959146795167,12.5854799277185,21.0147751833611,7.18562874251497,9.10959146795167,12.5854799277185,21.0147751833611,"pass",FALSE,8180,3.91280639266129,8180,3.91280639266129,0.611246943765281,1.22249388753056,2.44498777506112,6.11246943765281,8180,3.91280639266129,0.611246943765281,1.22249388753056,2.44498777506112,6.11246943765281,"4",NA,NA,NA,NA,1.58239117701734
"E9.5_CPC_p2_022",96.18,348269,0.514809,0.105589,0.019304,25960,0.916428,"E9.5",9098,3.95899366503033,27233,4.43511143312649,7.11269415782323,8.94870194249624,12.1433554878273,20.0859251643227,7.11269415782323,8.94870194249624,12.1433554878273,20.0859251643227,"pass",FALSE,8805,3.94477868112351,8805,3.94477868112351,0.56785917092561,1.13571834185122,2.27143668370244,5.6785917092561,8805,3.94477868112351,0.56785917092561,1.13571834185122,2.27143668370244,5.6785917092561,"1",1.12656317069467,NA,NA,NA,1.17277628615291
"E9.5_CPC_p2_183",96.98,463084,0.545234,0.156556,0.000806,37199,0.913336,"E9.5",13492,4.13010852036094,40565,4.60816218631976,2.70676691729323,4.1858745223715,6.70282263034636,12.9840995932454,2.70676691729323,4.1858745223715,6.70282263034636,12.9840995932454,"pass",FALSE,12937,4.11186714680447,12937,4.11186714680447,0.386488366700162,0.772976733400325,1.54595346680065,3.86488366700162,12937,4.11186714680447,0.386488366700162,0.772976733400325,1.54595346680065,3.86488366700162,"1",1.36121653082115,NA,NA,NA,1.19876153517588
"E9.5_CPC_p2_335",97.28,901736,0.424813,0.184127,0.029706,63725,0.921087,"E9.5",15870,4.20060429164455,55760,4.7463305536586,9.89777618364419,11.1262553802009,13.2855093256815,18.6675035868006,9.89777618364419,11.1262553802009,13.2855093256815,18.6675035868006,"pass",FALSE,15031,4.17701676709247,15031,4.17701676709247,0.332645865211895,0.665291730423791,1.33058346084758,3.32645865211895,15031,4.17701676709247,0.332645865211895,0.665291730423791,1.33058346084758,3.32645865211895,"1",1.12934395310368,NA,NA,NA,1.17402582912351
"E9.5_CPC_p2_376",96.79,567947,0.646976,0.16819,0.033621,40154,0.919704,"E9.5",14491,4.1611283253625,53714,4.73009558006758,7.66839185314816,9.13728264512045,11.6766578545631,17.8370629631009,7.66839185314816,9.13728264512045,11.6766578545631,17.8370629631009,"pass",FALSE,13952,4.14466759423118,13952,4.14466759423118,0.358371559633028,0.716743119266055,1.43348623853211,3.58371559633028,13952,4.14466759423118,0.358371559633028,0.716743119266055,1.43348623853211,3.58371559633028,"1",1.51874139646971,NA,NA,NA,1.31116865825754
"E9.5_CPC_p2_264",95.35,1174389,0.625661,0.269487,0.029333,84780,0.91632,"E9.5",23222,4.36591832217634,109020,5.03751016129551,8.12511465786094,9.17354613832324,11.0319207484865,15.737479361585,8.12511465786094,9.17354613832324,11.0319207484865,15.737479361585,"pass",FALSE,22182,4.34602027920456,22182,4.34602027920456,0.225407988459111,0.450815976918222,0.901631953836444,2.25407988459111,22182,4.34602027920456,0.225407988459111,0.450815976918222,0.901631953836444,2.25407988459111,"2",0.269584637517091,0.209609461362446,0.204442493293506,0.21570195885416,0.423767207350262
"E9.5_CPC_p2_382",97.39,1380816,0.598699,0.29047,0.025071,92980,0.925207,"E9.5",25032,4.39851289936342,114146,5.05746450189225,6.06854379478913,7.10143150000876,8.89299668845163,13.3960016119706,6.06854379478913,7.10143150000876,8.89299668845163,13.3960016119706,"pass",FALSE,23412,4.36945706512637,23412,4.36945706512637,0.213565692807107,0.427131385614215,0.85426277122843,2.13565692807107,23412,4.36945706512637,0.213565692807107,0.427131385614215,0.85426277122843,2.13565692807107,"3",NA,NA,0.591856729302551,0.564323890159677,NA
"E9.5_CPC_p2_300",97.56,596347,0.627308,0.163005,0.083923,38303,0.921832,"E9.5",14044,4.1475217435376,52410,4.71942244610478,14.8559435222286,16.0828086243083,18.3247471856516,23.7874451440565,14.8559435222286,16.0828086243083,18.3247471856516,23.7874451440565,"pass",FALSE,13525,4.13116938308932,13525,4.13116938308932,0.369685767097967,0.739371534195933,1.47874306839187,3.69685767097967,13525,4.13116938308932,0.369685767097967,0.739371534195933,1.47874306839187,3.69685767097967,"1",1.39184411185788,NA,NA,NA,1.25027816219112
"E9.5_CPC_p2_307",96.35,790341,0.668088,0.197502,0.06053,57163,0.91371,"E9.5",17022,4.23103609914657,81282,4.90999972421398,12.2093452424891,13.4999138800718,15.7796314067075,21.4709283728255,12.2093452424891,13.4999138800718,15.7796314067075,21.4709283728255,"pass",FALSE,16448,4.21613950060314,16448,4.21613950060314,0.303988326848249,0.607976653696498,1.215953307393,3.03988326848249,16448,4.21613950060314,0.303988326848249,0.607976653696498,1.215953307393,3.03988326848249,"3",NA,NA,0.540201155659394,0.538525575822114,NA
"E9.5_CPC_p2_232",96.17,385062,0.609004,0.129657,0.017215,28716,0.916839,"E9.5",11172,4.04816979876602,35558,4.55094953912077,6.21238539850385,7.83789864446819,10.6502052983857,17.5487935204455,6.21238539850385,7.83789864446819,10.6502052983857,17.5487935204455,"pass",FALSE,10819,4.03422726077055,10819,4.03422726077055,0.462149921434513,0.924299842869027,1.84859968573805,4.62149921434513,10819,4.03422726077055,0.462149921434513,0.924299842869027,1.84859968573805,4.62149921434513,"5",NA,3.1329450810436,NA,1.19131563061721,NA
"E9.5_CPC_p2_333",97.43,828302,0.431258,0.191992,0.032575,62366,0.915629,"E9.5",16544,4.21866677149587,55556,4.74473878640643,9.27172582619339,10.5011159910721,12.5908992728058,17.9026567787458,9.27172582619339,10.5011159910721,12.5908992728058,17.9026567787458,"pass",FALSE,15594,4.19298537909316,15594,4.19298537909316,0.320636142105938,0.641272284211876,1.28254456842375,3.20636142105938,15594,4.19298537909316,0.320636142105938,0.641272284211876,1.28254456842375,3.20636142105938,"5",NA,3.7614665891764,NA,2.26692552713973,NA
"E9.5_CPC_p2_036",97.32,574610,0.638639,0.18168,0.009352,39404,0.9257,"E9.5",15660,4.19481948956204,50796,4.70583806421466,3.66367430506339,4.96495787069848,7.27222615954012,12.9537758878652,3.66367430506339,4.96495787069848,7.27222615954012,12.9537758878652,"pass",FALSE,15023,4.17678557492204,15023,4.17678557492204,0.332823004726087,0.665646009452173,1.33129201890435,3.32823004726087,15023,4.17678557492204,0.332823004726087,0.665646009452173,1.33129201890435,3.32823004726087,"3",NA,NA,0.539014464280802,0.529617053608991,NA
"E9.5_CPC_p2_084",95.96,739704,0.346926,0.123533,0.030905,53496,0.916584,"E9.5",10647,4.02726804246662,38283,4.58301730755758,12.3971475589687,14.1420473839563,17.1120340621163,24.2274638873652,12.3971475589687,14.1420473839563,17.1120340621163,24.2274638873652,"pass",FALSE,10208,4.00898320381547,10208,4.00898320381547,0.489811912225705,0.979623824451411,1.95924764890282,4.89811912225705,10208,4.00898320381547,0.489811912225705,0.979623824451411,1.95924764890282,4.89811912225705,"5",NA,3.15324728768231,NA,1.19806582137809,NA
"E9.5_CPC_p2_211",96.75,574978,0.683908,0.189428,0.031801,40553,0.919608,"E9.5",16323,4.21282658610123,57228,4.75761615726124,7.18704130845041,8.41371356678549,10.5350527713707,15.897812259733,7.18704130845041,8.41371356678549,10.5350527713707,15.897812259733,"pass",FALSE,15689,4.19562294358694,15689,4.19562294358694,0.318694626808592,0.637389253617184,1.27477850723437,3.18694626808592,15689,4.19562294358694,0.318694626808592,0.637389253617184,1.27477850723437,3.18694626808592,"3",NA,NA,0.344896646134358,0.361160475723005,NA
"E9.5_CPC_p2_044",97.34,985814,0.590626,0.267237,0.026699,75570,0.914601,"E9.5",23032,4.36235050759485,91674,4.96225091863264,6.36930863712721,7.36959225080175,9.15635840041888,13.6647250038179,6.36930863712721,7.36959225080175,9.15635840041888,13.6647250038179,"pass",FALSE,21994,4.34232396631288,21994,4.34232396631288,0.227334727652996,0.454669455305993,0.909338910611985,2.27334727652996,21994,4.34232396631288,0.227334727652996,0.454669455305993,0.909338910611985,2.27334727652996,"3",NA,NA,0.367117903172958,0.380743793178441,NA
"E9.5_CPC_p2_030",96.86,1228801,0.614131,0.251612,0.050071,81692,0.92227,"E9.5",21677,4.33601921195167,105541,5.02342531971351,9.85493789143556,10.948351825357,12.8878824343146,17.7627651813039,9.85493789143556,10.948351825357,12.8878824343146,17.7627651813039,"pass",FALSE,20850,4.31912688828184,20850,4.31912688828184,0.239808153477218,0.479616306954436,0.959232613908873,2.39808153477218,20850,4.31912688828184,0.239808153477218,0.479616306954436,0.959232613908873,2.39808153477218,"1",1.47198889620199,NA,NA,NA,1.2979047559355
"E9.5_CPC_p2_252",95.96,426102,0.440923,0.112954,0.045416,31234,0.914084,"E9.5",9734,3.98833595585605,28838,4.45998019703174,14.1341285803454,15.7569873084125,18.531104792288,25.2097926347181,14.1341285803454,15.7569873084125,18.531104792288,25.2097926347181,"pass",FALSE,9418,3.97400479689741,9418,3.97400479689741,0.530898279889573,1.06179655977915,2.12359311955829,5.30898279889573,9418,3.97400479689741,0.530898279889573,1.06179655977915,2.12359311955829,5.30898279889573,"5",NA,2.64931411387181,NA,0.851588275286485,NA
"E9.5_CPC_p2_037",97.23,850018,0.702564,0.22926,0.041429,59117,0.920194,"E9.5",19759,4.29578694025161,86612,4.93758308144626,7.60633630443818,8.76321987715328,10.8252897981804,16.0370387475177,7.60633630443818,8.76321987715328,10.8252897981804,16.0370387475177,"pass",FALSE,18913,4.27678338470027,18913,4.27678338470027,0.264368423835457,0.528736847670914,1.05747369534183,2.64368423835457,18913,4.27678338470027,0.264368423835457,0.528736847670914,1.05747369534183,2.64368423835457,"1",1.45198845500393,NA,NA,NA,1.27564934834645
"E9.5_CPC_p2_070",96.95,321013,0.591097,0.095892,0.078327,20498,0.922952,"E9.5",8260,3.91703262216239,26276,4.41957578106214,16.3190744405541,18.2600091338103,21.5177348150403,29.3423656568732,16.3190744405541,18.2600091338103,21.5177348150403,29.3423656568732,"pass",FALSE,7962,3.90107671572625,7962,3.90107671572625,0.627982918864607,1.25596583772921,2.51193167545843,6.27982918864607,7962,3.90107671572625,0.627982918864607,1.25596583772921,2.51193167545843,6.27982918864607,"1",1.13492440497841,NA,NA,NA,1.13128672213712
"E9.5_CPC_p2_143",96.83,1412776,0.579359,0.296386,0.026671,107582,0.9141,"E9.5",25538,4.40720388811203,127969,5.10710816994855,6.42655643163579,7.39632254686682,9.13268057107581,13.6103275011917,6.42655643163579,7.39632254686682,9.13268057107581,13.6103275011917,"pass",FALSE,24294,4.38551690339902,24294,4.38551690339902,0.205812134683461,0.411624269366922,0.823248538733844,2.05812134683461,24294,4.38551690339902,0.205812134683461,0.411624269366922,0.823248538733844,2.05812134683461,"3",NA,NA,0.471035970174908,0.533526920574235,NA
"E9.5_CPC_p2_305",97.31,628902,0.613739,0.199984,0.046603,51656,0.90522,"E9.5",17233,4.23638608860955,66463,4.82258647485501,9.19910326046071,10.4313678287167,12.614537411793,18.0671952815852,9.19910326046071,10.4313678287167,12.614537411793,18.0671952815852,"pass",FALSE,16547,4.21874551222347,16547,4.21874551222347,0.302169577566931,0.604339155133861,1.20867831026772,3.02169577566931,16547,4.21874551222347,0.302169577566931,0.604339155133861,1.20867831026772,3.02169577566931,"1",1.42570170658642,NA,NA,NA,1.25786315262328
"E9.5_CPC_p2_214",96.72,675452,0.638077,0.187387,0.042989,45436,0.922067,"E9.5",16148,4.20814563453535,60557,4.78217152363688,8.95685057053685,10.1474643724095,12.2826427993461,17.6379279026372,8.95685057053685,10.1474643724095,12.2826427993461,17.6379279026372,"pass",FALSE,15653,4.19462532948386,15653,4.19462532948386,0.319427585766307,0.638855171532614,1.27771034306523,3.19427585766307,15653,4.19462532948386,0.319427585766307,0.638855171532614,1.27771034306523,3.19427585766307,"3",NA,NA,0.332096421604252,0.361678271057802,NA
"E9.5_CPC_p2_299",95.61,1503955,0.641581,0.313274,0.029798,106370,0.918654,"E9.5",26994,4.43128333180726,140574,5.14790809218144,8.17576507746809,9.13895884018382,10.8348627769004,15.1372230995774,8.17576507746809,9.13895884018382,10.8348627769004,15.1372230995774,"pass",FALSE,25671,4.40945970408745,25671,4.40945970408745,0.194772311168244,0.389544622336489,0.779089244672977,1.94772311168244,25671,4.40945970408745,0.194772311168244,0.389544622336489,0.779089244672977,1.94772311168244,"3",NA,NA,0.631744443177985,0.598018607981992,NA
"E9.5_CPC_p2_256",96.98,1120398,0.630903,0.284415,0.027603,83491,0.915972,"E9.5",24511,4.38937874795251,108267,5.03450011427075,6.21057201178568,7.19240396427351,8.9630265916669,13.4611654520768,6.21057201178568,7.19240396427351,8.9630265916669,13.4611654520768,"pass",FALSE,23281,4.36702028489776,23281,4.36702028489776,0.214767406898329,0.429534813796658,0.859069627593316,2.14767406898329,23281,4.36702028489776,0.214767406898329,0.429534813796658,0.859069627593316,2.14767406898329,"3",NA,NA,0.582638345915066,0.557654421224931,NA
"E9.5_CPC_p2_270",97.7,311948,0.693688,0.114207,0.049113,21859,0.918552,"E9.5",9841,3.99308336069806,31862,4.50328666355891,9.38421944636244,11.2767560102944,14.4874772456217,22.3651999246752,9.38421944636244,11.2767560102944,14.4874772456217,22.3651999246752,"pass",FALSE,9483,3.97699154530615,9483,3.97699154530615,0.527259306126753,1.05451861225351,2.10903722450701,5.27259306126753,9483,3.97699154530615,0.527259306126753,1.05451861225351,2.10903722450701,5.27259306126753,"1",1.47140609846597,NA,NA,NA,1.25768485761034
"E9.5_CPC_p2_233",97.04,720983,0.62718,0.205087,0.033903,50580,0.920308,"E9.5",17675,4.24738399289026,65640,4.81717518863903,7.45734308348568,8.68068251066423,10.8318098720293,16.2614259597806,7.45734308348568,8.68068251066423,10.8318098720293,16.2614259597806,"pass",FALSE,16980,4.22996326197943,16980,4.22996326197943,0.294464075382803,0.588928150765607,1.17785630153121,2.94464075382803,16980,4.22996326197943,0.294464075382803,0.588928150765607,1.17785630153121,2.94464075382803,"2",0.415804214501943,0.270107678042283,0.185739028299958,0.209624635839907,0.5606173172233
"E9.5_CPC_p2_284",95,422148,0.665915,0.129008,0.058305,28410,0.917589,"E9.5",11114,4.04590946703501,40133,4.60351244633628,13.019211123016,14.6089253233,17.3298781551342,23.9154810255899,13.019211123016,14.6089253233,17.3298781551342,23.9154810255899,"pass",FALSE,10759,4.03181227133037,10759,4.03181227133037,0.464727205130588,0.929454410261177,1.85890882052235,4.64727205130588,10759,4.03181227133037,0.464727205130588,0.929454410261177,1.85890882052235,4.64727205130588,"1",0.932267707153777,NA,NA,NA,1.11367093353254
"E9.5_CPC_p2_263",97.36,768264,0.683549,0.220781,0.028865,55816,0.918734,"E9.5",19026,4.27937031817911,78535,4.89506877798653,6.23034315910104,7.55077354045967,9.83765200229197,15.451709428917,6.23034315910104,7.55077354045967,9.83765200229197,15.451709428917,"pass",FALSE,18299,4.26245108973043,18299,4.26245108973043,0.273238974807367,0.546477949614733,1.09295589922947,2.73238974807367,18299,4.26245108973043,0.273238974807367,0.546477949614733,1.09295589922947,2.73238974807367,"3",NA,NA,0.422046168578075,0.419156105831564,NA
"E9.5_CPC_p2_377",96.81,484441,0.640024,0.150281,0.045935,32879,0.921278,"E9.5",12948,4.11223623086894,44074,4.64419232097136,9.85161319598856,11.4443889821664,14.1988473930208,20.8558333711485,9.85161319598856,11.4443889821664,14.1988473930208,20.8558333711485,"pass",FALSE,12459,4.09551804232315,12459,4.09551804232315,0.40131631752147,0.802632635042941,1.60526527008588,4.0131631752147,12459,4.09551804232315,0.40131631752147,0.802632635042941,1.60526527008588,4.0131631752147,"3",NA,NA,0.396325823791228,0.40928596513391,NA
"E9.5_CPC_p2_253",96.68,649361,0.671397,0.220538,0.015446,49016,0.916585,"E9.5",19007,4.2789364233011,66802,4.82479596628079,4.95194754648064,6.05670488907518,7.96832430166761,12.731654740876,4.95194754648064,6.05670488907518,7.96832430166761,12.731654740876,"pass",FALSE,18278,4.26195243284413,18278,4.26195243284413,0.273552905131852,0.547105810263705,1.09421162052741,2.73552905131853,18278,4.26195243284413,0.273552905131852,0.547105810263705,1.09421162052741,2.73552905131853,"2",0.386139670532198,0.234555701757304,0.240318962723257,0.253309284800276,0.582885351407703
"E9.5_CPC_p2_217",96.99,1301687,0.648953,0.299912,0.016159,94736,0.919815,"E9.5",25850,4.41247734766524,124930,5.09667021626405,4.40006403586008,5.39502121187865,7.16161050188105,11.593692467782,4.40006403586008,5.39502121187865,7.16161050188105,11.593692467782,"pass",FALSE,24640,4.39165832872247,24640,4.39165832872247,0.202922077922078,0.405844155844156,0.811688311688312,2.02922077922078,24640,4.39165832872247,0.202922077922078,0.405844155844156,0.811688311688312,2.02922077922078,"3",NA,NA,0.4132798241549,0.416938615445775,NA
"E9.5_CPC_p2_140",97.48,460847,0.569114,0.177098,0.01852,39216,0.906569,"E9.5",15261,4.18361144921843,45444,4.65748610775906,5.12718950796585,6.39908458762433,8.59959510606461,14.0128509814277,5.12718950796585,6.39908458762433,8.59959510606461,14.0128509814277,"pass",FALSE,14618,4.16491766610096,14618,4.16491766610096,0.342044055274319,0.684088110548639,1.36817622109728,3.42044055274319,14618,4.16491766610096,0.342044055274319,0.684088110548639,1.36817622109728,3.42044055274319,"3",NA,NA,0.343214071861878,0.375283644498235,NA
"E9.5_CPC_p2_296",96.79,1067636,0.63426,0.233749,0.07947,71724,0.917861,"E9.5",20138,4.30403790190458,98785,4.9946954005232,14.4951156552108,15.6045958394493,17.5299893708559,22.4031988662246,14.4951156552108,15.6045958394493,17.5299893708559,22.4031988662246,"pass",FALSE,19338,4.28643401340209,19338,4.28643401340209,0.258558279036095,0.517116558072189,1.03423311614438,2.58558279036095,19338,4.28643401340209,0.258558279036095,0.517116558072189,1.03423311614438,2.58558279036095,"1",1.50037953119927,NA,NA,NA,1.31378550715561
"E9.5_CPC_p2_027",95.27,824234,0.651577,0.203197,0.035538,51835,0.926575,"E9.5",17511,4.24333574855988,69972,4.84493049411388,9.39089921682959,10.5585091179329,12.6121877322358,17.8242725661693,9.39089921682959,10.5585091179329,12.6121877322358,17.8242725661693,"pass",FALSE,16768,4.22450716472708,16768,4.22450716472708,0.298187022900763,0.596374045801527,1.19274809160305,2.98187022900763,16768,4.22450716472708,0.298187022900763,0.596374045801527,1.19274809160305,2.98187022900763,"3",NA,NA,0.588881432341032,0.566914960568561,NA
"E9.5_CPC_p2_295",96.65,501117,0.476915,0.105449,0.095821,33234,0.917173,"E9.5",9087,3.95846831836694,35040,4.5445764915681,23.5759132420091,25.3453196347032,28.3447488584475,35.4052511415525,23.5759132420091,25.3453196347032,28.3447488584475,35.4052511415525,"pass",FALSE,8792,3.9441370731581,8792,3.9441370731581,0.56869881710646,1.13739763421292,2.27479526842584,5.6869881710646,8792,3.9441370731581,0.56869881710646,1.13739763421292,2.27479526842584,5.6869881710646,"1",1.29894785774278,NA,NA,NA,1.17464951148894
"E9.5_CPC_p2_381",96.56,486432,0.559741,0.100334,0.066294,31774,0.921825,"E9.5",8646,3.93686545897562,38074,4.58063991200808,14.626779429532,16.5414718705678,19.83505804486,27.9849766244681,14.626779429532,16.5414718705678,19.83505804486,27.9849766244681,"pass",FALSE,8329,3.92064500140679,8329,3.92064500140679,0.600312162324409,1.20062432464882,2.40124864929763,6.00312162324409,8329,3.92064500140679,0.600312162324409,1.20062432464882,2.40124864929763,6.00312162324409,"4",NA,NA,NA,NA,1.89726780754265
"E9.5_CPC_p2_159",97.74,756047,0.683776,0.214251,0.041186,57106,0.914067,"E9.5",18463,4.26632579147564,81387,4.910560376413,7.52085713934658,8.73112413530416,10.859228132257,16.2519812746507,7.52085713934658,8.73112413530416,10.859228132257,16.2519812746507,"pass",FALSE,17588,4.24524114890446,17588,4.24524114890446,0.284284739595179,0.568569479190357,1.13713895838071,2.84284739595179,17588,4.24524114890446,0.284284739595179,0.568569479190357,1.13713895838071,2.84284739595179,"1",1.47995406565958,NA,NA,NA,1.31421713630639
"E9.5_CPC_p2_054",96.78,1030298,0.631467,0.257203,0.033707,68543,0.924406,"E9.5",22167,4.34572651277418,89536,4.9520025389499,7.35123302358828,8.29163688348821,10.0071479628306,14.34171729807,7.35123302358828,8.29163688348821,10.0071479628306,14.34171729807,"pass",FALSE,21043,4.32312829312512,21043,4.32312829312512,0.237608705982987,0.475217411965974,0.950434823931949,2.37608705982987,21043,4.32312829312512,0.237608705982987,0.475217411965974,0.950434823931949,2.37608705982987,"3",NA,NA,0.591204548826767,0.569634445177113,NA
"E9.5_CPC_p2_065",96.51,555487,0.611718,0.157391,0.057539,38148,0.918735,"E9.5",13559,4.13225968953104,49461,4.69427167311308,11.7890863508623,13.0931440933261,15.4687531590546,21.3461110774145,11.7890863508623,13.0931440933261,15.4687531590546,21.3461110774145,"pass",FALSE,13100,4.117304446641,13100,4.117304446641,0.381679389312977,0.763358778625954,1.52671755725191,3.81679389312977,13100,4.117304446641,0.381679389312977,0.763358778625954,1.52671755725191,3.81679389312977,"1",1.25825784644969,NA,NA,NA,1.22735244252698
"E9.5_CPC_p2_255",95.17,650527,0.627254,0.196736,0.034018,45633,0.91866,"E9.5",16955,4.22932340789618,59233,4.77257106100953,9.79352725676565,10.9027062617122,12.8644505596542,17.8498472135465,9.79352725676565,10.9027062617122,12.8644505596542,17.8498472135465,"pass",FALSE,16256,4.21104040573205,16256,4.21104040573205,0.30757874015748,0.615157480314961,1.23031496062992,3.0757874015748,16256,4.21104040573205,0.30757874015748,0.615157480314961,1.23031496062992,3.0757874015748,"3",NA,NA,0.444781851934006,0.452284926291167,NA
"E9.5_CPC_p2_257",96.81,520813,0.624004,0.175741,0.041641,38020,0.916222,"E9.5",15146,4.18032662541515,49488,4.69450867832379,8.89508567733592,10.1075008082768,12.2979308115099,17.7073229873909,8.89508567733592,10.1075008082768,12.2979308115099,17.7073229873909,"pass",FALSE,14520,4.16199652542245,14520,4.16199652542245,0.34435261707989,0.68870523415978,1.37741046831956,3.4435261707989,14520,4.16199652542245,0.34435261707989,0.68870523415978,1.37741046831956,3.4435261707989,"3",NA,NA,0.483645188024925,0.498129084343069,NA
"E9.5_CPC_p2_334",97.41,1043081,0.670277,0.276342,0.028694,73591,0.92082,"E9.5",23817,4.37690529092381,101513,5.00652594080555,5.73522603016362,6.7597253553732,8.59200299469034,13.2150561996986,5.73522603016362,6.7597253553732,8.59200299469034,13.2150561996986,"pass",FALSE,22791,4.35778243623142,22791,4.35778243623142,0.219384844894915,0.438769689789829,0.877539379579659,2.19384844894915,22791,4.35778243623142,0.219384844894915,0.438769689789829,0.877539379579659,2.19384844894915,"2",0.238127638518431,0.154874861502193,0.120194394163678,0.12981889737263,0.284277583591244
"E9.5_CPC_p2_104",96.12,469354,0.588734,0.165093,0.035859,36405,0.910939,"E9.5",14226,4.15311333151061,44426,4.64764698784284,9.20632062305857,10.5163642911808,12.7763021653986,18.3338585512988,9.20632062305857,10.5163642911808,12.7763021653986,18.3338585512988,"pass",FALSE,13649,4.13513265137678,13649,4.13513265137678,0.366327203458129,0.732654406916258,1.46530881383252,3.66327203458129,13649,4.13513265137678,0.366327203458129,0.732654406916258,1.46530881383252,3.66327203458129,"3",NA,NA,0.359898170315991,0.386499833271052,NA
"E9.5_CPC_p2_314",96.03,361708,0.425218,0.112119,0.031864,30171,0.905162,"E9.5",9658,3.98493216606741,26481,4.42295078122702,11.3213247233866,12.960235640648,15.8830859861788,22.8352403610136,11.3213247233866,12.960235640648,15.8830859861788,22.8352403610136,"pass",FALSE,9301,3.9685763351755,9301,3.9685763351755,0.537576604666165,1.07515320933233,2.15030641866466,5.37576604666165,9301,3.9685763351755,0.537576604666165,1.07515320933233,2.15030641866466,5.37576604666165,"3",NA,NA,0.338451480820101,0.406195890507176,NA
"E9.5_CPC_p2_189",95.66,458610,0.702423,0.121607,0.046926,31501,0.919077,"E9.5",10476,4.02023694391081,46391,4.66644309574016,10.6098165592464,12.2027979565002,15.0029100472074,22.0538466512901,10.6098165592464,12.2027979565002,15.0029100472074,22.0538466512901,"pass",FALSE,10143,4.00620924053766,10143,4.00620924053766,0.49295080350981,0.985901607019619,1.97180321403924,4.9295080350981,10143,4.00620924053766,0.49295080350981,0.985901607019619,1.97180321403924,4.9295080350981,"4",NA,NA,NA,NA,1.95872342529011
