"Cell","Background","Timepoint","X3_prime_bias","aligned_to_genes","intergenic","exonic","X5_prime_bias","secondaryalignments","readsaligned","totalalignments","non_uniquealignments","intronic","percent_genes","is.sc","is.neg.ctrl","is.pos.ctrl","Platform","total_counts","log10_total_counts","filter_on_total_counts","total_features","log10_total_features","filter_on_total_features","pct_dropout","exprs_feature_controls_mito","pct_exprs_feature_controls_mito","filter_on_pct_exprs_feature_controls_mito","counts_feature_controls_mito","pct_counts_feature_controls_mito","filter_on_pct_counts_feature_controls_mito","tpm_feature_controls_mito","pct_tpm_feature_controls_mito","filter_on_pct_tpm_feature_controls_mito","n_detected_feature_controls_mito","exprs_feature_controls_housekeeping","pct_exprs_feature_controls_housekeeping","filter_on_pct_exprs_feature_controls_housekeeping","counts_feature_controls_housekeeping","pct_counts_feature_controls_housekeeping","filter_on_pct_counts_feature_controls_housekeeping","tpm_feature_controls_housekeeping","pct_tpm_feature_controls_housekeeping","filter_on_pct_tpm_feature_controls_housekeeping","n_detected_feature_controls_housekeeping","log10_counts_feature_controls_mito","log10_tpm_feature_controls_mito","log10_counts_feature_controls_housekeeping","log10_tpm_feature_controls_housekeeping","qc.exclude","n_detected_feature_controls","counts_feature_controls","pct_counts_feature_controls","filter_on_pct_counts_feature_controls","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","pct_counts_top_50_endogenous_features","pct_counts_top_100_endogenous_features","pct_counts_top_200_endogenous_features","pct_counts_top_500_endogenous_features","tpm_feature_controls","pct_tpm_feature_controls","filter_on_pct_tpm_feature_controls","pct_tpm_top_50_features","pct_tpm_top_100_features","pct_tpm_top_200_features","pct_tpm_top_500_features","pct_tpm_top_50_endogenous_features","pct_tpm_top_100_endogenous_features","pct_tpm_top_200_endogenous_features","pct_tpm_top_500_endogenous_features","counts_endogenous_features","tpm_endogenous_features","log10_counts_feature_controls","log10_tpm_feature_controls","log10_counts_endogenous_features","log10_tpm_endogenous_features","is_cell_control","cellcycle","cluster","tsne1","tsne2","dpt","dm1","dm2","dm3"
"c1run6_23_X_isl1.e8.5","c1run6_23_X_isl1-e8.5","isl1","e8.5",0.59,349846,291464,349846,0.72,730286,1222904,1953190,1035213,273868,28.6078056822122,TRUE,FALSE,FALSE,"C1",824082.26,5.91597056519345,FALSE,192,2.28330122870355,FALSE,98.4070355927985,138.953935982559,0.317761335681842,FALSE,14433.59,1.73936840213662,FALSE,137.927380503295,0.388619314515363,FALSE,9,12.6571215586922,0.0289444399249137,FALSE,3568.54,0.430038938182436,FALSE,12.1394618206732,0.0342037187549048,FALSE,1,4.1594044526943,2.14278784710282,3.55261225299357,1.11857757731672,FALSE,0,0,0,FALSE,19.381225364565,27.6007033569683,37.7328387095726,54.5197975745771,19.381225364565,27.6007033569683,37.7328387095726,54.5197975745771,0,0,FALSE,1.82459497109426,3.51810584044043,6.6628589469884,14.9784579711741,1.82459497109426,3.51810584044043,6.6628589469884,14.9784579711741,824082.26,32966.0097992517,0,0,5.91597109219693,4.5180795571954,FALSE,"S",1,3.83319917164573,32.1734932535759,0.0712847505959613,0.0325730556874202,-0.159990451584821,-0.0840661827564148
"c1run6_24_X_isl1.e8.5","c1run6_24_X_isl1-e8.5","isl1","e8.5",0.52,672194,552535,672194,0.72,1260381,2300513,3560894,1799100,531294,29.2193089106647,TRUE,FALSE,FALSE,"C1",1584820.45,6.1999800665593,FALSE,187,2.2718416065365,FALSE,98.4485190409027,137.408921107655,0.325566331457977,FALSE,20497.27,1.28559993003398,FALSE,145.587655390329,0.426517373146578,FALSE,7,12.9264943849408,0.0306270606129,FALSE,8264.16,0.518332612966976,FALSE,12.3523828110645,0.0361878612204516,FALSE,1,4.31171720929195,2.16609739853433,3.91725126522078,1.12555877501553,FALSE,0,0,0,FALSE,19.7090995386891,27.7578466380845,37.7937708968861,54.2813521872462,19.7090995386891,27.7578466380845,37.7937708968861,54.2813521872462,0,0,FALSE,1.91916249815723,3.68434120737447,6.95081034447635,15.5911506325137,1.91916249815723,3.68434120737447,6.95081034447635,15.5911506325137,1584820.45,31642.1017125113,0,0,6.19998034059308,4.50027904722152,FALSE,"G1",4,-19.7314173772524,5.31799547750706,0.0860276484249721,0.0267483305598154,0.00993938484767832,0.030260184694458
"c1run6_26_X_isl1.e8.5","c1run6_26_X_isl1-e8.5","isl1","e8.5",0.5,549164,495760,549164,0.58,616608,2094399,2711007,922226,740959,26.2206007546795,TRUE,FALSE,FALSE,"C1",1240450.97,6.09357960304655,FALSE,155,2.19033169817029,FALSE,98.7140131087696,178.780742988602,0.565905432433362,FALSE,92030.28,7.35266882011404,FALSE,182.724315118247,0.680112145636397,FALSE,13,11.844723722277,0.0374928159938132,FALSE,3064.69,0.244850397133588,FALSE,11.4996466060495,0.0428024552848339,FALSE,1,4.96393546237287,2.26416663710532,3.48652823724502,1.09689773467108,FALSE,0,0,0,FALSE,19.7068691880663,26.9650335313132,37.1479994892503,56.6686364072899,19.7068691880663,26.9650335313132,37.1479994892503,56.6686364072899,0,0,FALSE,2.41941901174645,4.57080798315825,8.59561803303499,19.7072115216158,2.41941901174645,4.57080798315825,8.59561803303499,19.7072115216158,1240450.97,24974.0734939536,0,0,6.09357995315656,4.39750677489488,FALSE,"G1",4,-30.6875048356409,-16.9998487223218,0.0947191542558578,0.0231767753594305,0.00783419866351256,0.0502578356478152
"c1run6_27_X_isl1.e8.5","c1run6_27_X_isl1-e8.5","isl1","e8.5",0.57,979058,742585,979058,0.7,959759,3050263,4010022,1460034,820812,32.0974945439131,TRUE,FALSE,FALSE,"C1",2232695.05,6.3488294095263,FALSE,186,2.26951294421792,FALSE,98.4568157305235,154.368262321854,0.410655069449072,FALSE,92841,4.13673853529344,FALSE,159.621104723001,0.514094851984811,FALSE,11,12.0466404940473,0.0320468334248434,FALSE,6320.93,0.281643182536728,FALSE,11.5803198171321,0.0372969652894994,FALSE,1,4.96774448744532,2.20580260858,3.80084968277499,1.09969168189225,FALSE,0,0,0,FALSE,21.9142985962189,29.7615704392769,39.5834576692414,56.4685929679469,21.9142985962189,29.7615704392769,39.5834576692414,56.4685929679469,0,0,FALSE,2.08563084025416,3.95623595644507,7.47586515679916,16.8982380788637,2.08563084025416,3.95623595644507,7.47586515679916,16.8982380788637,2232695.05,29184.9678438616,0,0,6.34882960404206,4.46517409964306,FALSE,"G1",2,23.0339190540208,-12.3961954075281,0.254277760873183,-0.0885920936485375,0.00491957251291284,0.0162391425522493
"c1run6_29_X_isl1.e8.5","c1run6_29_X_isl1-e8.5","isl1","e8.5",0.55,699822,534002,699822,0.78,1111402,2358360,3469762,1623575,605046,29.6740955579301,TRUE,FALSE,FALSE,"C1",1664465.78,6.2212748708595,FALSE,186,2.26951294421792,FALSE,98.4568157305235,151.663873421889,0.393530942843589,FALSE,40631.6,2.42690059195586,FALSE,157.189161499932,0.507076366363511,FALSE,9,12.683839985346,0.032911486405371,FALSE,7334.39,0.438078624337588,FALSE,12.0318907012265,0.0388136647529829,FALSE,1,4.60887461286359,2.19917672402876,3.86542320888759,1.1150074288777,FALSE,0,0,0,FALSE,21.5307003788327,30.0095205321674,40.2731229475923,56.8878063687198,21.5307003788327,30.0095205321674,40.2731229475923,56.8878063687198,0,0,FALSE,2.10964984320045,4.05916155711733,7.63405537579064,17.1600160361187,2.10964984320045,4.05916155711733,7.63405537579064,17.1600160361187,1664465.78,28836.5718383849,0,0,6.22127513178066,4.45995868941819,FALSE,"S",4,-27.3717642145002,-3.83043379343878,0.0899602872537773,0.0289829108489327,0.0225443473172385,0.0457798854565405
"c1run6_30_X_isl1.e8.5","c1run6_30_X_isl1-e8.5","isl1","e8.5",0.47,666612,539643,666612,0.32,820321,2163927,2984248,1315774,457504,30.8056602648795,TRUE,FALSE,FALSE,"C1",1635249.79,6.21358410203158,FALSE,155,2.19033169817029,FALSE,98.7140131087696,210.174561767042,0.743755313426094,FALSE,294648.79,17.9303443940087,FALSE,211.4093756413,0.945203278620242,FALSE,16,11.9659364383007,0.0423444622949639,FALSE,4376.38,0.266317063779735,FALSE,11.3432523510933,0.0507152498792755,FALSE,1,5.46930613590504,2.32717368236902,3.6412142493181,1.09142960799772,FALSE,0,0,0,FALSE,32.47338622193,39.6314394267557,50.2070536881096,69.3165525494426,32.47338622193,39.6314394267557,50.2070536881096,69.3165525494426,0,0,FALSE,2.90466559926672,5.43420427899027,10.2050977370017,23.1674623130164,2.90466559926672,5.43420427899027,10.2050977370017,23.1674623130164,1635249.79,21036.5059357389,0,0,6.21358436761447,4.32299425152022,FALSE,"S",4,-36.6897317217768,-12.0795898554535,0.097598988754832,0.0307677681001057,0.0133682630907195,0.0684384085418105
"c1run6_31_X_isl1.e8.5","c1run6_31_X_isl1-e8.5","isl1","e8.5",0.53,923237,686582,923237,0.76,1158135,2924239,4082374,1712155,751533,31.5718722033322,TRUE,FALSE,FALSE,"C1",2152679.83,6.33297944161906,FALSE,187,2.2718416065365,FALSE,98.4485190409027,151.337850383185,0.373500632607861,FALSE,43865.05,2.01816114760761,FALSE,153.065518830259,0.467109144597974,FALSE,9,12.45538014917,0.0307397809160589,FALSE,8127,0.373910337423691,FALSE,11.8685872297079,0.0362192979243299,FALSE,1,4.64212852931178,2.18770545080546,3.90998369493984,1.10953087075673,FALSE,0,0,0,FALSE,19.4434994078985,27.9798203897326,38.3339681312479,54.9028370837665,19.4434994078985,27.9798203897326,38.3339681312479,54.9028370837665,0,0,FALSE,2.00462817047471,3.86061603864858,7.2924859925132,16.3383548224513,2.00462817047471,3.86061603864858,7.2924859925132,16.3383548224513,2152679.83,30208.9944359231,0,0,6.33297964336498,4.48015064528493,FALSE,"G2M",4,-29.7450857353238,-4.19126132361385,0.0920650946774829,0.0306083562071029,0.00220433059571215,0.0513484791464254
"c1run6_33_X_isl1.e8.5","c1run6_33_X_isl1-e8.5","isl1","e8.5",0.56,763056,587279,763056,0.69,872853,2454582,3327435,1299825,670213,31.087003815721,TRUE,FALSE,FALSE,"C1",1759957.97,6.24550229644197,FALSE,174,2.2405492482826,FALSE,98.5563760059736,156.106097646999,0.359751381545832,FALSE,61706.5,3.48533724244934,FALSE,165.055927686575,0.46020173601101,FALSE,10,11.9591733672438,0.0275602888411245,FALSE,4692.98,0.265071231913492,FALSE,11.5305770312821,0.0321490517873495,FALSE,1,4.79033795188841,2.22025438319018,3.67154123483476,1.09797107065349,FALSE,0,0,0,FALSE,18.9915478492933,26.411189239934,35.2291020904323,50.9188517723523,18.9915478492933,26.411189239934,35.2291020904323,50.9188517723523,0,0,FALSE,1.80324175305141,3.44406880267272,6.48378538024782,14.5943522560875,1.80324175305141,3.44406880267272,6.48378538024782,14.5943522560875,1759957.97,33517.416349272,0,0,6.24550254320603,4.5252834912524,FALSE,"G2M",4,-18.4371441651575,-1.73515368159173,0.093266193457315,0.0277204620003419,0.012858647536141,0.0533351965326541
"c1run6_34_X_isl1.e8.5","c1run6_34_X_isl1-e8.5","isl1","e8.5",0.58,403222,325257,403222,0.69,553581,1336215,1889796,807961,349777,30.1764311880947,TRUE,FALSE,FALSE,"C1",912680.57,5.96031880496029,FALSE,179,2.25285303097989,FALSE,98.5148925578694,162.146063178916,0.393559897148168,FALSE,31471.42,3.42620939326246,FALSE,167.960914496642,0.499867198108472,FALSE,13,11.8390812711285,0.0287357430457801,FALSE,2240.29,0.243894385497444,FALSE,11.3406624032562,0.0337508589852497,FALSE,1,4.49793013828145,2.22778625146789,3.35049805343438,1.09133847171975,FALSE,0,0,0,FALSE,20.3450041672302,27.9738978118051,37.3932020926007,53.4405087641999,20.3450041672302,27.9738978118051,37.3932020926007,53.4405087641999,0,0,FALSE,1.9120036792033,3.64909445986569,6.8971976690107,15.5824382129509,1.9120036792033,3.64909445986569,6.8971976690107,15.5824382129509,912680.57,31594.4064426711,0,0,5.96031928080503,4.49962394649139,FALSE,"G1",2,25.2755836383799,-6.08485454258606,0.286093326278645,-0.106202125828095,0.00188878498583406,0.0161040399986685
"c1run6_35_X_isl1.e8.5","c1run6_35_X_isl1-e8.5","isl1","e8.5",0.58,338032,281912,338032,0.74,502018,1173383,1675401,736704,315993,28.8083260112001,TRUE,FALSE,FALSE,"C1",785634.08,5.89522031443637,FALSE,166,2.22010808804005,FALSE,98.6227495229403,173.583557296309,0.37237165283075,FALSE,42775.2,5.41010332926527,FALSE,176.287606545061,0.46879402874813,FALSE,11,11.9145298046313,0.0255590634571361,FALSE,2031.92,0.256992302941907,FALSE,11.4104460513655,0.0303433070484483,FALSE,1,4.63120220163963,2.24867837690256,3.30812028850417,1.09378739102052,FALSE,0,0,0,FALSE,18.9431280781506,26.6475825488629,35.667146720519,50.7207375728914,18.9431280781506,26.6475825488629,35.667146720519,50.7207375728914,0,0,FALSE,1.7248136757291,3.29340914766458,6.19057588332419,13.8785191318428,1.7248136757291,3.29340914766458,6.19057588332419,13.8785191318428,785634.08,35184.0464272853,0,0,5.89522086723088,4.54635812842297,FALSE,"S",NA,18.6222456612494,-1.89277183628518,0.128181881160775,-0.0123713817953873,0.00306766039807043,0.0234641195906965
"c1run6_36_X_isl1.e8.5","c1run6_36_X_isl1-e8.5","isl1","e8.5",0.52,786133,697817,786133,0.64,888245,2882284,3770529,1378786,903084,27.2746544060197,TRUE,FALSE,FALSE,"C1",1854952.79,6.26833286095732,FALSE,136,2.13353890837022,FALSE,98.8716502115656,191.794304178763,0.606538713054741,FALSE,219569.7,11.7398712380798,FALSE,199.658937155902,0.770027726418328,FALSE,13,10.1223167953878,0.0320112582513633,FALSE,1386.89,0.0741537198501454,FALSE,9.64315270445381,0.0371908969279806,FALSE,0,5.34157438642789,2.30245850755879,3.14235504660435,1.02707029331011,FALSE,0,0,0,FALSE,25.5179211326451,32.2923657803711,41.4331202466883,59.6860386942785,25.5179211326451,32.2923657803711,41.4331202466883,59.6860386942785,0,0,FALSE,2.53334650176417,4.73512335382672,8.85128519634072,20.1387703964018,2.53334650176417,4.73512335382672,8.85128519634072,20.1387703964018,1854952.79,24141.6466262669,0,0,6.26833309508423,4.38278487769915,FALSE,"G1",4,-29.7152659306243,-16.1375288112077,0.0912878215847012,0.0293681294571433,0.0083135605053953,0.0487166075737426
"c1run6_37_X_isl1.e8.5","c1run6_37_X_isl1-e8.5","isl1","e8.5",0.5,1040690,836105,1040690,0.75,1172069,3536899,4708968,1793373,1030706,29.4237975130192,TRUE,FALSE,FALSE,"C1",2514304.9,6.40041794175026,FALSE,164,2.2148438480477,FALSE,98.639342902182,181.102043571795,0.546471427494901,FALSE,158423.05,6.26533263025753,FALSE,186.297336132206,0.685901199916722,FALSE,12,12.3132862633513,0.0371550700852219,FALSE,8567.6,0.338832410075393,FALSE,11.7581982255662,0.0432908083347536,FALSE,1,5.19982111153031,2.27253160059301,3.93290986953782,1.10578934554926,FALSE,0,0,0,FALSE,22.1474583293378,29.2786996517407,38.7436837910947,56.7795719604253,22.1474583293378,29.2786996517407,38.7436837910947,56.7795719604253,0,0,FALSE,2.4142914917099,4.56244565449697,8.56207304389806,19.4356279929532,2.4142914917099,4.56244565449697,8.56207304389806,19.4356279929532,2514304.9,25330.9781039769,0,0,6.40041811447966,4.40366910396739,FALSE,"S",4,-31.2283421845421,-8.69062722809892,0.0919441493280543,0.0267046091307659,0.0128465161038549,0.048567146600292
"c1run6_38_X_isl1.e8.5","c1run6_38_X_isl1-e8.5","isl1","e8.5",0.52,584254,469709,584254,0.72,733248,1987406,2720654,1096135,564395,29.3978180603259,TRUE,FALSE,FALSE,"C1",1381369.41,6.14030983445911,FALSE,176,2.24551266781415,FALSE,98.5397826267319,183.850129237735,0.547983217684236,FALSE,81193.35,5.84210556195222,FALSE,186.901900153135,0.669550185473838,FALSE,11,11.8895159406343,0.0354378603315093,FALSE,3510.26,0.25257375720916,FALSE,11.3607263974174,0.0406982297144976,FALSE,1,4.90952580942351,2.27393117191451,3.54546298907361,1.09204399349716,FALSE,0,0,0,FALSE,21.8269810969681,29.3257116501515,39.1150025538787,57.0064911166665,21.8269810969681,29.3257116501515,39.1150025538787,57.0064911166665,0,0,FALSE,2.34139362238086,4.44987704483926,8.37729052083823,18.9554168909583,2.34139362238086,4.44987704483926,8.37729052083823,18.9554168909583,1381369.41,25982.9958092031,0,0,6.14031014885316,4.41470593751643,FALSE,"S",4,-31.1089709344347,-6.34754415091199,0.0875564924142655,0.0311303004388086,0.0188561158948459,0.0413855554993836
"c1run6_39_X_isl1.e8.5","c1run6_39_X_isl1-e8.5","isl1","e8.5",0.42,553571,504784,553571,0.6,726703,2168629,2895332,1136438,696910,25.5263117850033,TRUE,FALSE,FALSE,"C1",1363822.79,6.13475794339601,FALSE,138,2.13987908640124,FALSE,98.8550568323239,194.824064381109,0.697011107589446,FALSE,182883.69,13.3008509078226,FALSE,200.563530958331,0.886397259741352,FALSE,14,10.5846048138424,0.0378679458727494,FALSE,1405.07,0.102188590929318,FALSE,9.96866679319521,0.0440568576278139,FALSE,0,5.26217735049107,2.30441195765301,3.14800694220371,1.04015384365992,FALSE,0,0,0,FALSE,31.0115964552844,37.842550643988,47.4560576891372,65.9484748748039,31.0115964552844,37.842550643988,47.4560576891372,65.9484748748039,0,0,FALSE,2.91722623313745,5.44176326984506,10.1782334429963,23.0444678528242,2.91722623313745,5.44176326984506,10.1782334429963,23.0444678528242,1363822.79,21013.7247923632,0,0,6.13475826183498,4.32252370688294,FALSE,"G1",NA,-27.2711379694335,-21.0769573227252,0.0926976841144187,0.0290546416121534,0.0124824410698369,0.0526711316796718
"c1run6_41_X_isl1.e8.5","c1run6_41_X_isl1-e8.5","isl1","e8.5",0.56,634924,573596,634924,0.64,747872,2398245,3146117,1132116,801522,26.474526163924,TRUE,FALSE,FALSE,"C1",1474878.03,6.16875610635608,FALSE,161,2.20682587603185,FALSE,98.6642329710446,187.606852176177,0.525134858391408,FALSE,110633.77,7.45057224243316,FALSE,184.007983338919,0.618092750947199,FALSE,14,11.1153881876017,0.0311133507873169,FALSE,2192.65,0.147662844964707,FALSE,10.6942534034109,0.03592257458344,FALSE,1,5.04389163733059,2.26719046918806,3.34116733645921,1.0679725003539,FALSE,0,0,0,FALSE,21.4957456515913,28.6552576825624,37.9677124894185,54.8666149701884,21.4957456515913,28.6552576825624,37.9677124894185,54.8666149701884,0,0,FALSE,2.1906389612054,4.13213031269623,7.76687309444817,17.616163736388,2.1906389612054,4.13213031269623,7.76687309444817,17.616163736388,1474878.03,27700.3950641617,0,0,6.16875640081727,4.44250164102875,FALSE,"S",4,-26.6863413320431,2.10117287874475,0.0888344089681813,0.0304658988239753,0.00379580091183798,0.0423331123336613
"c1run6_42_X_isl1.e8.5","c1run6_42_X_isl1-e8.5","isl1","e8.5",0.6,559898,430705,559898,0.69,753343,1785220,2538563,1123632,419604,31.3629692698939,TRUE,FALSE,FALSE,"C1",1321953.76,6.12121626443249,FALSE,181,2.25767857486918,FALSE,98.4982991786277,189.072526239585,0.457382075663169,FALSE,81772.43,6.15155445093829,FALSE,191.72300176725,0.572081841151224,FALSE,15,12.4574597310333,0.0301356252153224,FALSE,4977.55,0.374449797532834,FALSE,11.9105265607374,0.0355397938752235,FALSE,1,4.91261221468779,2.28493355141951,3.69710287314251,1.11094395549331,FALSE,0,0,0,FALSE,22.1683328772407,30.0349181653676,39.6415469176471,55.6463586139351,22.1683328772407,30.0349181653676,39.6415469176471,55.6463586139351,0,0,FALSE,1.95404795180406,3.7230785596009,7.00816915072253,15.6690865354217,1.95404795180406,3.7230785596009,7.00816915072253,15.6690865354217,1321953.76,31258.7992387285,0,0,6.12121659295707,4.49498618450235,FALSE,"G1",4,-13.3786772774876,3.86108187800928,0.0909386491499483,0.0215945478348028,0.0226885462852727,0.0370822868062228
"c1run6_43_X_isl1.e8.5","c1run6_43_X_isl1-e8.5","isl1","e8.5",0.47,1129867,829752,1129867,0.74,1194318,3635623,4829941,1783573,1074918,31.0776722448945,TRUE,FALSE,FALSE,"C1",2622356.48,6.41869172883904,FALSE,192,2.28330122870355,FALSE,98.4070355927985,149.977981148574,0.46153602305244,FALSE,68537.37,2.58974931915867,FALSE,149.484755876395,0.548680916565864,FALSE,9,11.059726671721,0.0340347444672991,FALSE,3759.91,0.142071753885477,FALSE,10.5096562591077,0.0385754908266866,FALSE,1,4.83593377169549,2.17749250807553,3.57529294071539,1.0610623534298,FALSE,0,0,0,FALSE,18.7379211692836,26.7113043303708,37.4298752853006,56.7054437999214,18.7379211692836,26.7113043303708,37.4298752853006,56.7054437999214,0,0,FALSE,2.40951881127003,4.60950648906413,8.72906963029786,19.9130669025069,2.40951881127003,4.60950648906413,8.72906963029786,19.9130669025069,2622356.48,25032.7573571782,0,0,6.4186918944513,4.39852603846253,FALSE,"G2M",4,-29.7435756814736,-11.7199954343612,0.0875038527719809,0.0323638715960413,-0.00119474408059217,0.0389568717672336
"c1run6_44_X_isl1.e8.5","c1run6_44_X_isl1-e8.5","isl1","e8.5",0.55,889956,656418,889956,0.68,967582,2703209,3670791,1441439,674354,32.9222046833967,TRUE,FALSE,FALSE,"C1",2071041.38,6.31618877630829,FALSE,185,2.26717172840301,FALSE,98.4651124201444,171.054002250642,0.502603597974842,FALSE,78953.85,3.7898065625852,FALSE,178.359688340431,0.622290376609862,FALSE,12,11.5870641698825,0.034045974166772,FALSE,4266.49,0.204792696001578,FALSE,11.1187983530255,0.0387930775105805,FALSE,1,4.89737881279324,2.25372484061135,3.63017251210665,1.0834595592261,FALSE,0,0,0,FALSE,21.0719232466519,29.0784769351156,38.9758286722402,56.5506880408155,21.0719232466519,29.0784769351156,38.9758286722402,56.5506880408155,0,0,FALSE,2.26873969123184,4.34160179964233,8.19493649737811,18.5694917800351,2.26873969123184,4.34160179964233,8.19493649737811,18.5694917800351,2071041.38,26683.5544737854,0,0,6.31618898600684,4.42625995620493,FALSE,"G1",4,-27.0263322528257,-11.2388480802436,0.0860522977114409,0.0317071842567215,0.00369644558455125,0.0347267705765084
"c1run6_45_X_isl1.e8.5","c1run6_45_X_isl1-e8.5","isl1","e8.5",0.54,677232,521211,677232,0.75,999058,2383502,3382560,1475684,703221,28.4133178826785,TRUE,FALSE,FALSE,"C1",1592178.04,6.20199162964931,FALSE,182,2.26007138798507,FALSE,98.4900024890069,173.365020418561,0.465529509454638,FALSE,68250.54,4.24977569145296,FALSE,175.957357929223,0.581447722677694,FALSE,10,13.1737640327633,0.0353749325731159,FALSE,9880.82,0.615251815555192,FALSE,12.5078763839961,0.0413320381971977,FALSE,1,4.83411245506747,2.2478686254173,3.99483693883505,1.13058707757827,FALSE,0,0,0,FALSE,23.6788500110201,32.1504069984535,41.9584187959281,58.3960930650695,23.6788500110201,32.1504069984535,41.9584187959281,58.3960930650695,0,0,FALSE,2.20824229559607,4.22337998061453,7.94100392848095,17.7849274770645,2.20824229559607,4.22337998061453,7.94100392848095,17.7849274770645,1592178.04,27703.2139452896,0,0,6.20199190241676,4.44254583238561,FALSE,"S",4,-26.8488951129298,-9.93553830334375,0.0827822134533932,0.0330908409893547,0.00900675579465196,0.0268949420837886
"c1run6_46_X_isl1.e8.5","c1run6_46_X_isl1-e8.5","isl1","e8.5",0.58,314139,266295,314139,0.72,466383,1036419,1502802,679290,239959,30.3100387005642,TRUE,FALSE,FALSE,"C1",711987.6,5.85247243001541,FALSE,175,2.24303804868629,FALSE,98.5480793163528,177.989879201306,0.388697173746395,FALSE,41492.04,5.74161964358237,FALSE,180.958602607561,0.48773384690532,FALSE,13,12.0359243502142,0.026284246044476,FALSE,2020.24,0.279558432623483,FALSE,11.5743191526836,0.0311960145818036,FALSE,1,4.61797525470989,2.25997259290756,3.30561788426607,1.09948447911663,FALSE,0,0,0,FALSE,20.3432377193086,27.7119952650861,37.2181200908556,52.2600084608216,20.3432377193086,27.7119952650861,37.2181200908556,52.2600084608216,0,0,FALSE,1.76531997769904,3.35736191664535,6.32191563407558,14.1990661696157,1.76531997769904,3.35736191664535,6.32191563407558,14.1990661696157,711987.6,34377.1858180357,0,0,5.85247303998976,4.53628295466619,FALSE,"G2M",1,-7.09431051391752,36.2382491883436,0.108367092088745,0.0289731088874413,-0.30010812567098,-0.0470360924877687
"c1run6_49_X_isl1.e8.5","c1run6_49_X_isl1-e8.5","isl1","e8.5",0.58,1183843,818519,1183843,0.73,1441102,3427075,4868177,2153403,698908,34.5438311096197,TRUE,FALSE,FALSE,"C1",2801199.96,6.44734411147441,FALSE,189,2.27646180417324,FALSE,98.431925661661,154.918937316015,0.39298728599257,FALSE,64826.8,2.30348011945941,FALSE,164.456741457949,0.509621864299256,FALSE,9,12.771069524833,0.0323967362463163,FALSE,13097.39,0.465387424364714,FALSE,12.1700157931952,0.0377126901706572,FALSE,1,4.81176128361012,2.21868446698297,4.11721791725223,1.11958629575855,FALSE,0,0,0,FALSE,20.9287215611698,29.2071509239919,39.0336222195291,54.9599493782658,20.9287215611698,29.2071509239919,39.0336222195291,54.9599493782658,0,0,FALSE,2.01720235746631,3.8785638519312,7.3081504157448,16.4037229647839,2.01720235746631,3.8785638519312,7.3081504157448,16.4037229647839,2801199.96,30096.7215913246,0,0,6.44734426651311,4.47853362058497,FALSE,"S",4,-25.587810154968,-6.13176935281437,0.0820698471689892,0.024576713406301,0.026534675546675,0.0151360766112091
"c1run6_50_X_isl1.e8.5","c1run6_50_X_isl1-e8.5","isl1","e8.5",0.55,699508,558236,699508,0.74,838218,2353425,3191643,1237606,691267,29.722978212605,TRUE,FALSE,FALSE,"C1",1599756.44,6.20405386714607,FALSE,176,2.24551266781415,FALSE,98.5397826267319,165.798470590443,0.372644374948097,FALSE,49489.69,3.07172200504623,FALSE,176.041586059023,0.480162983760689,FALSE,12,12.2007347229701,0.0274220573239159,FALSE,5049.28,0.31339829539526,FALSE,11.7712212089274,0.0321066449395126,FALSE,1,4.69452350879405,2.24807529164218,3.70331545714518,1.10623242732922,FALSE,0,0,0,FALSE,19.9839464312455,27.235274639682,35.7138377889574,50.9696644821757,19.9839464312455,27.235274639682,35.7138377889574,50.9696644821757,0,0,FALSE,1.78626568826592,3.41416356343081,6.41884683097268,14.3012956938673,1.78626568826592,3.41416356343081,6.41884683097268,14.3012956938673,1599756.44,34019.5841017277,0,0,6.20405413862136,4.53174176577213,FALSE,"G2M",4,-23.5486244130919,10.2579747282178,0.0896809841327825,0.0275614511290987,0.00812040655612491,0.041735674807332
"c1run6_51_X_isl1.e8.5","c1run6_51_X_isl1-e8.5","isl1","e8.5",0.59,575736,456261,575736,0.73,854940,1993004,2847944,1246011,565137,28.8878496982445,TRUE,FALSE,FALSE,"C1",1351508.83,6.13081888748036,FALSE,181,2.25767857486918,FALSE,98.4982991786277,157.857566947442,0.341078174801642,FALSE,32210.96,2.3684224651521,FALSE,163.228455062055,0.432475897853599,FALSE,11,12.2425452898328,0.0264521054209133,FALSE,4387.63,0.322615701636192,FALSE,11.7777813302982,0.0312053836054971,FALSE,1,4.50801715112478,2.2154484073862,3.64232896755451,1.10645545165827,FALSE,0,0,0,FALSE,19.1640545922293,27.457288606838,37.2810978970815,52.9141788884946,19.1640545922293,27.457288606838,37.2810978970815,52.9141788884946,0,0,FALSE,1.73424632719474,3.33766574339423,6.29574385075564,14.0454086352658,1.73424632719474,3.33766574339423,6.29574385075564,14.0454086352658,1351508.83,34920.7019569015,0,0,6.13081920882071,4.54309540148481,FALSE,"S",4,-18.2963753577148,7.00716316747345,0.0848375561543716,0.0299514319818568,-0.0113660790775035,0.0274648457160287
